C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163331_qCWPfJhLkiXdKRNp.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163337_qxcYhFoilmFwkmHD.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163343_PuGEpgbhKIdDwlDB.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163349_PUqYstodjnTGIUCJ.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163354_JzvYPQgcQePdFbcL.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163400_ZZCynewvYFQxunMi.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163406_fBZfLRVZNMCETOHc.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163412_DSULdcvPzwlDRGSG.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163417_PpGmtqwcveARbxct.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163423_AniRhaixaDlFhByj.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163429_NpQcEbhhtruLTLlO.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163435_WNQhiqFKzHRuSYAA.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163441_COIgLlJuBgCZqlny.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163447_dZospXBPngJMzxxX.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163453_qmYiixbCGzjmiFVg.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163459_BgnFvJBTdFggysdX.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163505_NNLrTYIVobSUxOuU.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163511_HVGwAHANpfHHSqTo.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163517_wfOAUoQUOJlJkHzf.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163523_ZaDawSPpLqcuEIeo.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163529_GRnLXEEYnzlFluVy.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163535_yNmvjsVmTHbHeKzl.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163541_AfSlnoZkhjTmeCWa.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163547_UiRbuVajGcdQcLNs.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163553_whqFqDpLwUYxbjfZ.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163559_gagRqjTkbiksDPxG.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163605_JcRJKyBuWRVLGDXJ.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163611_UmgBjWtvarRZFvug.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163617_THpFACgbBsmskfLY.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163623_kPNgdWKoFpxxiaLl.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163629_XXxqwZoVCpGocLRn.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163635_yEeKwYBQZgfOITqW.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163641_KqIbQkjzqduMppBQ.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163647_paLdOkfAsOmVmfLL.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163653_FGFiTdeaWqOSAKrb.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163659_JSdhMEgSIinWpdcu.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163705_YCWjNpiicvKbEqhf.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163711_HHoSxmdaDdySVVFn.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163717_AvvTDYYzmweeGqHc.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163723_pKyeCKysfCBBArDo.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163728_BIZYzKTeFJFjKvJn.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163734_FWIACWYgBLJqAZHa.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163740_YKIgeoDAqqKLLvJk.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163746_DiVCWXXDSugFvZvL.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163751_cBIRkpSKjxTCGXhu.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163757_XSdmSzkECHjbyFZe.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163803_eRFZcvVqSRZxBQHp.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163809_FlETSsDPUdErDhvQ.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163815_CWuzrNWbmyLDGBMs.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163821_jTuULfgwPLexqfji.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163827_PDCglBzHdGZCAJbf.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163833_DcVoeoBaHIfjOYLc.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163839_gmNltSSFslkZogbL.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163845_jAzFwJyfCBfVizgo.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163851_eWWGiyUqEtQwSqCL.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163857_kBldFcWxNKDzWvVg.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163903_JDZXnvBJrxipikUg.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163909_vzIJytEMmzdsTRAN.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163915_dekIotFkaobohFde.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163921_yYULxUZZheWjEBrt.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163927_MmhjFoefDvkoRIRi.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163933_BeKyNuLKTrDgFNcN.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163939_RhsKDDgGAFqcmgzW.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163945_DAQOrzvAbqrsTKfE.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163950_YhzqOZRwEtlTDaLb.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823163956_IlpkshtcKmXsCFha.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164002_ZIRrXaGVLrMVpmWM.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164008_OBuFekCnobOMuLXn.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164014_OZLAAWrLiExhGSyD.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164019_ZJLlzjELvFursYqx.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164025_lRyAtkPVzqBOyBqd.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164031_wEqsOGNDOJhUqqxV.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164037_PPqgwbFwpwmZIcsJ.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164043_eAKtIyoMwzufINVb.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164049_pTsehGvrKGbvwCrI.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164055_YieHcLOaZGTPPyeu.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164101_GcCxBsHMAkPuMtvC.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164107_wcDJIfkFVjIXiMlc.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164113_teTGkNBPUBZrQHKj.png,1
C:\Users\USUARIO\Documents\tradebot-master\tradebot-master\results75n/20230823164119_eaAMrqyRLKQPSiTd.png,1
